episode,step,cat_id,state_mean,state_std,action_idx,intent,reward,done,next_state_mean,next_state_std
2,3054,orange,0.084163,0.955142,4,sleep,0.3,False,0.085377,0.955713
2,3055,orange,0.09603,0.971254,0,idle_wander,0.0,False,0.096059,0.971278
2,3056,orange,0.142137,0.932145,0,idle_wander,0.0,False,0.142148,0.932143
2,3057,orange,0.085377,0.955713,0,idle_wander,0.0,False,0.085512,0.955698
2,3058,orange,0.096059,0.971278,1,approach_player,-0.1,False,0.096122,0.97126
2,3059,orange,0.142148,0.932143,9,hiss_warning,-0.1,False,0.142263,0.932139
2,3060,orange,0.085512,0.955698,0,idle_wander,0.0,False,0.085303,0.95568
2,3061,orange,0.096122,0.97126,0,idle_wander,0.0,False,0.095843,0.971242
2,3062,orange,0.142263,0.932139,1,approach_player,-0.1,False,0.142036,0.932152
2,3063,orange,0.085303,0.95568,0,idle_wander,0.0,False,0.085407,0.955663
2,3064,orange,0.095843,0.971242,0,idle_wander,0.0,False,0.095876,0.971223
2,3065,orange,0.142036,0.932152,2,ask_for_attention,0.0,False,0.142121,0.932148
2,3066,orange,0.085407,0.955663,0,idle_wander,0.0,False,0.0854,0.955648
2,3067,orange,0.095876,0.971223,1,approach_player,-0.1,False,0.095797,0.971207
2,3068,orange,0.142121,0.932148,0,idle_wander,0.0,False,0.142094,0.932151
2,3069,orange,0.0854,0.955648,0,idle_wander,0.0,False,0.085472,0.955636
2,3070,orange,0.095797,0.971207,11,follow_player,0.0,False,0.095799,0.971195
2,3071,orange,0.142094,0.932151,1,approach_player,-0.1,False,0.142148,0.932155
2,3072,orange,0.085472,0.955636,0,idle_wander,0.0,False,0.143646,0.930475
2,3073,orange,0.095799,0.971195,0,idle_wander,0.0,False,0.09552,0.97118
2,3074,orange,0.142148,0.932155,0,idle_wander,0.0,False,0.141921,0.932168
2,3075,orange,0.143646,0.930475,0,idle_wander,0.0,False,0.130366,0.9821
2,3076,orange,0.09552,0.97118,10,curious_inspect,0.0,False,0.096835,0.971613
2,3077,orange,0.141921,0.932168,1,approach_player,-0.1,False,0.102224,0.921561
2,3078,orange,0.130366,0.9821,0,idle_wander,0.0,False,0.110131,0.948248
2,3079,orange,0.096835,0.971613,0,idle_wander,0.0,False,0.096945,0.971619
2,3080,orange,0.102224,0.921561,0,idle_wander,0.0,False,0.102387,0.921578
2,3081,orange,0.110131,0.948248,0,idle_wander,0.0,False,0.109324,0.947777
2,3082,orange,0.096945,0.971619,1,approach_player,-0.1,False,0.096833,0.971628
2,3083,orange,0.102387,0.921578,0,idle_wander,0.0,False,0.102327,0.9216
2,3084,orange,0.109324,0.947777,0,idle_wander,0.0,False,0.109378,0.947782
2,3085,orange,0.096833,0.971628,2,ask_for_attention,0.0,False,0.096774,0.971641
2,3086,orange,0.102327,0.9216,0,idle_wander,0.0,False,0.10241,0.921619
2,3087,orange,0.109378,0.947782,0,idle_wander,0.0,False,0.10943,0.947789
2,3088,orange,0.096774,0.971641,1,approach_player,-0.1,False,0.096805,0.971648
2,3089,orange,0.10241,0.921619,1,approach_player,-0.1,False,0.102492,0.921639
2,3090,orange,0.10943,0.947789,0,idle_wander,0.0,False,0.109369,0.947799
2,3091,orange,0.096805,0.971648,0,idle_wander,0.0,False,0.096721,0.971659
2,3092,orange,0.102492,0.921639,1,approach_player,-0.1,False,0.102461,0.921662
2,3093,orange,0.109369,0.947799,0,idle_wander,0.0,False,0.109478,0.947805
2,3094,orange,0.096721,0.971659,0,idle_wander,0.0,False,0.096808,0.971667
2,3095,orange,0.102461,0.921662,0,idle_wander,0.0,False,0.1026,0.921682
2,3096,orange,0.109478,0.947805,0,idle_wander,0.0,False,0.109377,0.947817
2,3097,orange,0.096808,0.971667,1,approach_player,-0.1,False,0.096684,0.97168
2,3098,orange,0.1026,0.921682,1,approach_player,-0.1,False,0.102528,0.921706
2,3099,orange,0.109377,0.947817,0,idle_wander,0.0,False,0.109552,0.947824
2,3100,orange,0.096684,0.97168,0,idle_wander,0.0,False,0.096837,0.97169
2,3101,orange,0.102528,0.921706,14,stare_at_window,0.0,False,0.102733,0.921726
2,3102,orange,0.109552,0.947824,0,idle_wander,0.0,False,0.109416,0.947836
2,3103,orange,0.096837,0.97169,1,approach_player,-0.1,False,0.096679,0.971703
2,3104,orange,0.102733,0.921726,0,idle_wander,0.0,False,0.102628,0.921749
2,3105,orange,0.109416,0.947836,0,idle_wander,0.0,False,0.109525,0.947844
2,3106,orange,0.096679,0.971703,8,hide,0.0,False,0.096789,0.971712
2,3107,orange,0.102628,0.921749,0,idle_wander,0.0,False,0.102766,0.921769
2,3108,orange,0.109525,0.947844,10,curious_inspect,0.0,False,0.109602,0.947855
2,3109,orange,0.096789,0.971712,8,hide,0.0,False,0.096867,0.971724
2,3110,orange,0.102766,0.921769,1,approach_player,-0.1,False,0.102873,0.921792
2,3111,orange,0.109602,0.947855,10,curious_inspect,0.0,False,0.109523,0.947866
2,3112,orange,0.096867,0.971724,8,hide,0.0,False,0.09679,0.971733
2,3113,orange,0.102873,0.921792,1,approach_player,-0.1,False,0.102824,0.921812
2,3114,orange,0.109523,0.947866,10,curious_inspect,0.0,False,0.069529,0.977227
2,3115,orange,0.09679,0.971733,8,hide,0.0,False,0.096867,0.971745
2,3116,orange,0.102824,0.921812,14,stare_at_window,0.0,False,0.102929,0.921834
2,3117,orange,0.069529,0.977227,0,idle_wander,0.0,False,0.069493,0.977237
2,3118,orange,0.096867,0.971745,8,hide,0.0,False,0.125385,1.002164
2,3119,orange,0.102929,0.921834,2,ask_for_attention,0.0,False,0.102944,0.921855
2,3120,orange,0.069493,0.977237,0,idle_wander,0.0,False,0.069437,0.977248
2,3121,orange,0.125385,1.002164,8,hide,0.0,False,0.125352,1.002175
2,3122,orange,0.102944,0.921855,0,idle_wander,0.0,False,0.102939,0.921876
2,3123,orange,0.069437,0.977248,0,idle_wander,0.0,False,0.069526,0.977263
2,3124,orange,0.125352,1.002175,0,idle_wander,0.0,False,0.125457,1.002184
2,3125,orange,0.102939,0.921876,12,accept_petting,1.5,False,0.103066,0.921898
2,3126,orange,0.069526,0.977263,0,idle_wander,0.0,False,0.114106,0.901584
2,3127,orange,0.125457,1.002184,8,hide,0.5,False,0.12543,1.002195
2,3128,orange,0.103066,0.921898,14,stare_at_window,0.0,False,0.103075,0.921917
2,3129,orange,0.114106,0.901584,0,idle_wander,0.0,False,0.114826,0.901723
2,3130,orange,0.12543,1.002195,12,accept_petting,1.5,False,0.126465,1.002338
2,3131,orange,0.103075,0.921917,12,accept_petting,1.5,False,0.124314,0.915868
2,3132,orange,0.114826,0.901723,0,idle_wander,0.0,False,0.074543,0.917205
2,3133,orange,0.126465,1.002338,0,idle_wander,0.0,False,0.100074,0.960311
2,3134,orange,0.124314,0.915868,14,stare_at_window,0.0,False,0.124485,0.915935
2,3135,orange,0.074543,0.917205,0,idle_wander,0.0,False,0.114603,0.901679
2,3136,orange,0.100074,0.960311,12,accept_petting,1.5,False,0.126573,1.002394
2,3137,orange,0.124485,0.915935,12,accept_petting,1.5,False,0.103656,0.922038
2,3138,orange,0.114603,0.901679,0,idle_wander,0.0,False,0.074445,0.917184
2,3139,orange,0.126573,1.002394,0,idle_wander,0.0,False,0.126889,1.002517
2,3140,orange,0.103656,0.922038,1,approach_player,-0.1,False,0.124444,0.915931
2,3141,orange,0.074445,0.917184,0,idle_wander,0.0,False,0.110791,0.948459
2,3142,orange,0.126889,1.002517,12,accept_petting,1.5,False,0.127052,1.002559
2,3143,orange,0.124444,0.915931,12,accept_petting,1.5,False,0.124351,0.915909
2,3144,orange,0.110791,0.948459,8,hide,0.0,False,0.110888,0.948503
2,3145,orange,0.127052,1.002559,0,idle_wander,0.0,False,0.127209,1.002645
2,3146,orange,0.124351,0.915909,14,stare_at_window,0.0,False,0.124489,0.915958
2,3147,orange,0.110888,0.948503,0,idle_wander,0.0,False,0.11129,0.948679
2,3148,orange,0.127209,1.002645,1,approach_player,0.0,False,0.100998,0.960717
2,3149,orange,0.124489,0.915958,0,idle_wander,0.0,False,0.124912,0.916141
2,3150,orange,0.11129,0.948679,8,hide,0.0,False,0.110725,0.948472
2,3151,orange,0.100998,0.960717,4,sleep,0.3,False,0.099649,0.972814
2,3152,orange,0.124912,0.916141,1,approach_player,-0.1,False,0.124388,0.915939
2,3153,orange,0.110725,0.948472,0,idle_wander,0.0,False,0.111044,0.948584
2,3154,orange,0.099649,0.972814,2,ask_for_attention,0.0,False,0.101894,0.961152
2,3155,orange,0.124388,0.915939,2,ask_for_attention,0.0,False,0.124727,0.916057
2,3156,orange,0.111044,0.948584,8,hide,0.5,False,0.110675,0.948477
2,3157,orange,0.101894,0.961152,1,approach_player,-0.1,False,0.099556,0.972783
2,3158,orange,0.124727,0.916057,12,accept_petting,1.5,False,0.103908,0.922157
2,3159,orange,0.110675,0.948477,0,idle_wander,0.0,False,0.110736,0.948497
2,3160,orange,0.099556,0.972783,12,accept_petting,0.0,False,0.099751,0.972839
2,3161,orange,0.103908,0.922157,1,approach_player,-0.1,False,0.12448,0.91598
2,3162,orange,0.110736,0.948497,0,idle_wander,0.0,False,0.110858,0.948542
2,3163,orange,0.099751,0.972839,1,approach_player,-0.1,False,0.099898,0.972903
2,3164,orange,0.12448,0.91598,0,idle_wander,0.0,False,0.124632,0.916028
2,3165,orange,0.110858,0.948542,0,idle_wander,0.0,False,0.111017,0.948609
2,3166,orange,0.099898,0.972903,1,approach_player,-0.1,False,0.101994,0.961195
2,3167,orange,0.124632,0.916028,0,idle_wander,0.0,False,0.124822,0.916099
2,3168,orange,0.111017,0.948609,0,idle_wander,0.0,False,0.110753,0.948524
2,3169,orange,0.101994,0.961195,12,accept_petting,0.0,False,0.099869,0.972905
2,3170,orange,0.124822,0.916099,12,accept_petting,1.5,False,0.124541,0.916018
2,3171,orange,0.110753,0.948524,0,idle_wander,0.0,False,0.084656,0.926928
2,3172,orange,0.099869,0.972905,12,accept_petting,0.0,False,0.099896,0.972958
2,3173,orange,0.124541,0.916018,1,approach_player,-0.1,False,0.124407,0.915997
2,3174,orange,0.084656,0.926928,0,idle_wander,0.0,False,0.111161,0.948699
2,3175,orange,0.099896,0.972958,0,idle_wander,0.0,False,0.102357,0.961424
2,3176,orange,0.124407,0.915997,0,idle_wander,0.0,False,0.124915,0.916202
2,3177,orange,0.111161,0.948699,0,idle_wander,0.0,False,0.110926,0.948604
2,3178,orange,0.102357,0.961424,1,approach_player,-0.1,False,0.102054,0.961311
2,3179,orange,0.124915,0.916202,12,accept_petting,1.5,False,0.124664,0.916111
2,3180,orange,0.110926,0.948604,4,sleep,0.3,False,0.111761,0.949039
2,3181,orange,0.102054,0.961311,0,idle_wander,0.0,False,0.099677,0.972944
2,3182,orange,0.124664,0.916111,1,approach_player,-0.1,False,0.124297,0.916011
2,3183,orange,0.111761,0.949039,0,idle_wander,0.0,False,0.111945,0.949082
2,3184,orange,0.099677,0.972944,1,approach_player,-0.1,False,0.099792,0.972987
2,3185,orange,0.124297,0.916011,14,stare_at_window,0.0,False,0.124511,0.916068
2,3186,orange,0.111945,0.949082,0,idle_wander,0.0,False,0.111318,0.948627
2,3187,orange,0.099792,0.972987,0,idle_wander,0.0,False,0.101818,0.961248
2,3188,orange,0.124511,0.916068,0,idle_wander,0.0,False,0.124632,0.916106
2,3189,orange,0.111318,0.948627,0,idle_wander,0.0,False,0.111155,0.94856
2,3190,orange,0.101818,0.961248,1,approach_player,-0.1,False,0.099675,0.972934
2,3191,orange,0.124632,0.916106,1,approach_player,-0.1,False,0.124498,0.916054
2,3192,orange,0.111155,0.94856,0,idle_wander,0.0,False,0.10215,0.982032
2,3193,orange,0.099675,0.972934,2,ask_for_attention,0.0,False,0.099423,0.972854
2,3194,orange,0.124498,0.916054,0,idle_wander,0.0,False,0.103808,0.922195
2,3195,orange,0.10215,0.982032,0,idle_wander,0.0,False,0.102251,0.982045
2,3196,orange,0.099423,0.972854,5,play_with_toy,0.0,False,0.09924,0.97273
2,3197,orange,0.103808,0.922195,1,approach_player,-0.1,False,0.124429,0.91602
2,3198,orange,0.102251,0.982045,0,idle_wander,0.0,False,0.111593,0.948538
2,3199,orange,0.09924,0.97273,1,approach_player,-0.1,False,0.101498,0.961072
2,3200,orange,0.124429,0.91602,1,approach_player,-0.1,False,0.124781,0.916137
2,3201,orange,0.111593,0.948538,0,idle_wander,0.0,False,0.111734,0.948596
2,3202,orange,0.101498,0.961072,1,approach_player,-0.1,False,0.101617,0.961127
2,3203,orange,0.124781,0.916137,12,accept_petting,1.5,False,0.124952,0.916208
2,3204,orange,0.111734,0.948596,0,idle_wander,0.0,False,0.102264,0.982013
2,3205,orange,0.101617,0.961127,2,ask_for_attention,0.0,False,0.101166,0.960954
2,3206,orange,0.124952,0.916208,2,ask_for_attention,0.0,False,0.12453,0.916024
2,3207,orange,0.102264,0.982013,0,idle_wander,-0.2,False,0.102155,0.981968
2,3208,orange,0.101166,0.960954,1,approach_player,-0.1,False,0.099076,0.972662
2,3209,orange,0.12453,0.916024,1,approach_player,0.0,False,0.12445,0.91599
2,3210,orange,0.102155,0.981968,8,hide,0.0,False,0.11157,0.948491
2,3211,orange,0.099076,0.972662,12,accept_petting,0.0,False,0.101554,0.961102
2,3212,orange,0.12445,0.91599,12,accept_petting,0.0,False,0.124828,0.916141
2,3213,orange,0.11157,0.948491,8,hide,0.0,False,0.111885,0.948954
2,3214,orange,0.101554,0.961102,12,accept_petting,1.5,False,0.101884,0.961265
2,3215,orange,0.124828,0.916141,1,approach_player,-0.1,False,0.124651,0.916075
2,3216,orange,0.111885,0.948954,8,hide,0.0,False,0.111554,0.948832
2,3217,orange,0.101884,0.961265,12,accept_petting,0.0,False,0.09986,0.97308
2,3218,orange,0.124651,0.916075,1,approach_player,-0.1,False,0.124314,0.915967
2,3219,orange,0.111554,0.948832,8,hide,0.0,False,0.111838,0.948919
2,3220,orange,0.09986,0.97308,1,approach_player,-0.1,False,0.102117,0.961447
2,3221,orange,0.124314,0.915967,5,play_with_toy,0.0,False,0.124225,0.916047
2,3222,orange,0.111838,0.948919,8,hide,0.5,False,0.111613,0.948822
2,3223,orange,0.102117,0.961447,0,idle_wander,0.0,False,0.099904,0.973096
2,3224,orange,0.124225,0.916047,0,idle_wander,0.0,False,0.123984,0.915964
2,3225,orange,0.111613,0.948822,0,idle_wander,0.0,False,0.111972,0.948958
2,3226,orange,0.099904,0.973096,1,approach_player,-0.1,False,0.102179,0.961471
2,3227,orange,0.123984,0.915964,1,approach_player,-0.1,False,0.124354,0.916113
2,3228,orange,0.111972,0.948958,0,idle_wander,0.0,False,0.111944,0.948936
2,3229,orange,0.102179,0.961471,1,approach_player,-0.1,False,0.10212,0.96144
2,3230,orange,0.124354,0.916113,1,approach_player,-0.1,False,0.124346,0.9161
2,3231,orange,0.111944,0.948936,0,idle_wander,0.0,False,0.110914,0.948307
2,3232,orange,0.10212,0.96144,2,ask_for_attention,0.0,False,0.101775,0.96128
2,3233,orange,0.124346,0.9161,0,idle_wander,0.0,False,0.124053,0.915957
2,3234,orange,0.110914,0.948307,8,hide,0.0,False,0.110741,0.948232
2,3235,orange,0.101775,0.96128,0,idle_wander,0.0,False,0.099613,0.972954
2,3236,orange,0.124053,0.915957,0,idle_wander,0.0,False,0.123901,0.915891
2,3237,orange,0.110741,0.948232,8,hide,0.0,False,0.11073,0.948217
2,3238,orange,0.099613,0.972954,1,approach_player,-0.1,False,0.099575,0.972931
2,3239,orange,0.123901,0.915891,2,ask_for_attention,0.0,False,0.123915,0.915883
2,3240,orange,0.11073,0.948217,8,hide,0.0,False,0.111343,0.94865
2,3241,orange,0.099575,0.972931,1,approach_player,-0.1,False,0.099446,0.972877
2,3242,orange,0.123915,0.915883,1,approach_player,-0.1,False,0.123838,0.915845
2,3243,orange,0.111343,0.94865,0,idle_wander,0.0,False,0.111466,0.948676
2,3244,orange,0.099446,0.972877,8,hide,0.0,False,0.099527,0.972898
2,3245,orange,0.123838,0.915845,1,approach_player,-0.1,False,0.123971,0.91588
2,3246,orange,0.111466,0.948676,8,hide,0.5,False,0.111515,0.948692
2,3247,orange,0.099527,0.972898,8,hide,0.0,False,0.101513,0.961148
2,3248,orange,0.123971,0.91588,1,approach_player,-0.1,False,0.124052,0.915902
2,3249,orange,0.111515,0.948692,0,idle_wander,0.0,False,0.111078,0.948524
2,3250,orange,0.101513,0.961148,8,hide,0.0,False,0.099077,0.972732
2,3251,orange,0.124052,0.915902,12,accept_petting,0.0,False,0.123636,0.915742
2,3252,orange,0.111078,0.948524,0,idle_wander,0.0,False,0.11068,0.94814
2,3253,orange,0.099077,0.972732,8,hide,0.0,False,0.099373,0.97282
2,3254,orange,0.123636,0.915742,12,accept_petting,0.0,False,0.123984,0.91584
2,3255,orange,0.11068,0.94814,0,idle_wander,0.0,False,0.110796,0.948186
2,3256,orange,0.099373,0.97282,8,hide,0.0,False,0.101401,0.961093
2,3257,orange,0.123984,0.91584,0,idle_wander,0.0,False,0.12413,0.91589
2,3258,orange,0.110796,0.948186,0,idle_wander,0.0,False,0.110786,0.948176
2,3259,orange,0.101401,0.961093,8,hide,0.0,False,0.101345,0.96107
2,3260,orange,0.12413,0.91589,12,accept_petting,0.0,False,0.124149,0.915885
2,3261,orange,0.110786,0.948176,0,idle_wander,0.0,False,0.110576,0.948073
2,3262,orange,0.101345,0.96107,8,hide,0.5,False,0.099131,0.972714
2,3263,orange,0.124149,0.915885,1,approach_player,-0.1,False,0.123969,0.915785
2,3264,orange,0.110576,0.948073,0,idle_wander,0.0,False,0.1102,0.94793
2,3265,orange,0.099131,0.972714,4,sleep,0.3,False,0.099918,0.973102
2,3266,orange,0.123969,0.915785,0,idle_wander,0.0,False,0.123624,0.915646
2,3267,orange,0.1102,0.94793,0,idle_wander,0.0,False,0.110424,0.947997
2,3268,orange,0.099918,0.973102,1,approach_player,-0.1,False,0.100119,0.97315
2,3269,orange,0.123624,0.915646,0,idle_wander,0.0,False,0.123877,0.915715
2,3270,orange,0.110424,0.947997,8,hide,0.0,False,0.069212,0.908359
2,3271,orange,0.100119,0.97315,1,approach_player,-0.1,False,0.099699,0.972989
2,3272,orange,0.123877,0.915715,0,idle_wander,0.0,False,0.103017,0.921765
2,3273,orange,0.069212,0.908359,8,hide,0.0,False,0.069584,0.908501
2,3274,orange,0.099699,0.972989,2,ask_for_attention,0.0,False,0.100053,0.97309
2,3275,orange,0.103017,0.921765,0,idle_wander,0.0,False,0.123915,0.9157
2,3276,orange,0.069584,0.908501,8,hide,0.0,False,0.111239,0.948517
2,3277,orange,0.100053,0.97309,1,approach_player,-0.1,False,0.100162,0.973131
2,3278,orange,0.123915,0.9157,1,approach_player,-0.1,False,0.124076,0.915764
2,3279,orange,0.111239,0.948517,0,idle_wander,0.0,False,0.110838,0.948335
2,3280,orange,0.100162,0.973131,1,approach_player,-0.1,False,0.099729,0.972931
2,3281,orange,0.124076,0.915764,1,approach_player,-0.1,False,0.123695,0.915584
2,3282,orange,0.110838,0.948335,8,hide,0.5,False,0.115209,0.964888
2,3283,orange,0.099729,0.972931,8,hide,0.0,False,0.099488,0.972837
2,3284,orange,0.123695,0.915584,0,idle_wander,0.0,False,0.103038,0.921702
2,3285,orange,0.115209,0.964888,0,idle_wander,0.0,False,0.115346,0.96492
2,3286,orange,0.099488,0.972837,1,approach_player,-0.1,False,0.099592,0.972854
2,3287,orange,0.103038,0.921702,0,idle_wander,0.0,False,0.123686,0.915551
2,3288,orange,0.115346,0.96492,0,idle_wander,0.0,False,0.111035,0.948415
2,3289,orange,0.099592,0.972854,8,hide,0.0,False,0.099815,0.97295
2,3290,orange,0.123686,0.915551,0,idle_wander,0.0,False,0.123984,0.915669
2,3291,orange,0.111035,0.948415,0,idle_wander,0.0,False,0.089092,0.943748
2,3292,orange,0.099815,0.97295,8,hide,0.5,False,0.099227,0.972712
2,3293,orange,0.123984,0.915669,1,approach_player,0.0,False,0.102982,0.921639
2,3294,orange,0.089092,0.943748,0,idle_wander,0.0,False,0.068779,0.908135
2,3295,orange,0.099227,0.972712,0,idle_wander,0.0,False,0.099021,0.972636
2,3296,orange,0.102982,0.921639,1,approach_player,-0.1,False,0.102827,0.921578
2,3297,orange,0.068779,0.908135,0,idle_wander,0.0,False,0.068865,0.908153
2,3298,orange,0.099021,0.972636,1,approach_player,-0.1,False,0.099085,0.972633
2,3299,orange,0.102827,0.921578,1,approach_player,-0.1,False,0.102943,0.921593
2,3300,orange,0.068865,0.908153,0,idle_wander,0.0,False,0.130072,0.91298
2,3301,orange,0.099085,0.972633,1,approach_player,-0.1,False,0.099498,0.972793
2,3302,orange,0.102943,0.921593,0,idle_wander,0.0,False,0.165011,0.925692
2,3303,orange,0.130072,0.91298,0,idle_wander,0.0,False,0.12979,0.912855
2,3304,orange,0.099498,0.972793,8,hide,0.0,False,0.099171,0.97265
2,3305,orange,0.165011,0.925692,12,accept_petting,1.5,False,0.109063,0.917386
2,3306,orange,0.12979,0.912855,4,sleep,0.3,False,0.111546,0.94867
2,3307,orange,0.099171,0.97265,0,idle_wander,0.0,False,0.098962,0.972562
2,3308,orange,0.109063,0.917386,1,approach_player,-0.1,False,0.103001,0.921571
2,3309,orange,0.111546,0.94867,0,idle_wander,0.0,False,0.115879,0.96519
2,3310,orange,0.098962,0.972562,8,hide,0.0,False,0.098672,0.972466
2,3311,orange,0.103001,0.921571,14,stare_at_window,0.0,False,0.102786,0.921487
2,3312,orange,0.115879,0.96519,0,idle_wander,0.0,False,0.115779,0.965146
2,3313,orange,0.098672,0.972466,0,idle_wander,0.0,False,0.09855,0.972421
2,3314,orange,0.102786,0.921487,1,approach_player,-0.1,False,0.102716,0.921454
2,3315,orange,0.115779,0.965146,0,idle_wander,0.0,False,0.111685,0.948701
2,3316,orange,0.09855,0.972421,8,hide,0.5,False,0.098989,0.972593
2,3317,orange,0.102716,0.921454,1,approach_player,-0.1,False,0.164834,0.925574
2,3318,orange,0.111685,0.948701,0,idle_wander,0.0,False,0.111505,0.948613
2,3319,orange,0.098989,0.972593,1,approach_player,-0.1,False,0.098788,0.972504
2,3320,orange,0.164834,0.925574,0,idle_wander,0.0,False,0.144193,0.93253
2,3321,orange,0.111505,0.948613,0,idle_wander,0.0,False,0.111497,0.948605
2,3322,orange,0.098788,0.972504,0,idle_wander,0.0,False,0.098758,0.972497
2,3323,orange,0.144193,0.93253,1,approach_player,-0.1,False,0.144216,0.932534
2,3324,orange,0.111497,0.948605,0,idle_wander,0.0,False,0.111361,0.948541
2,3325,orange,0.098758,0.972497,0,idle_wander,0.0,False,0.098601,0.972433
2,3326,orange,0.144216,0.932534,1,approach_player,-0.1,False,0.144111,0.932485
2,3327,orange,0.111361,0.948541,0,idle_wander,0.0,False,0.115408,0.964979
2,3328,orange,0.098601,0.972433,0,idle_wander,0.0,False,0.098047,0.972251
2,3329,orange,0.144111,0.932485,1,approach_player,-0.1,False,0.14361,0.93233
2,3330,orange,0.115408,0.964979,0,idle_wander,0.0,False,0.115523,0.964995
2,3331,orange,0.098047,0.972251,1,approach_player,0.0,False,0.098141,0.97227
2,3332,orange,0.14361,0.93233,12,accept_petting,0.0,False,0.143708,0.932356
2,3333,orange,0.115523,0.964995,0,idle_wander,0.0,False,0.115353,0.964941
2,3334,orange,0.098141,0.97227,1,approach_player,-0.1,False,0.097901,0.972214
2,3335,orange,0.143708,0.932356,1,approach_player,-0.1,False,0.14352,0.932318
2,3336,orange,0.115353,0.964941,8,hide,0.0,False,0.108339,0.948141
2,3337,orange,0.097901,0.972214,8,hide,0.0,False,0.097691,0.972171
2,3338,orange,0.14352,0.932318,1,approach_player,-0.1,False,0.143362,0.932291
2,3339,orange,0.108339,0.948141,8,hide,0.0,False,0.108631,0.948217
2,3340,orange,0.097691,0.972171,8,hide,0.0,False,0.097912,0.972251
2,3341,orange,0.143362,0.932291,1,approach_player,-0.1,False,0.143636,0.932371
2,3342,orange,0.108631,0.948217,8,hide,0.0,False,0.108248,0.948103
2,3343,orange,0.097912,0.972251,8,hide,0.0,False,0.097493,0.972135
2,3344,orange,0.143636,0.932371,0,idle_wander,0.0,False,0.143292,0.932275
2,3345,orange,0.108248,0.948103,8,hide,0.0,False,0.061931,0.94751
2,3346,orange,0.097493,0.972135,8,hide,0.0,False,0.07753,0.957706
2,3347,orange,0.143292,0.932275,1,approach_player,-0.1,False,0.101559,0.921196
2,3348,orange,0.061931,0.94751,0,idle_wander,0.0,False,0.061882,0.947487
2,3349,orange,0.07753,0.957706,8,hide,0.0,False,0.077465,0.957683
2,3350,orange,0.101559,0.921196,0,idle_wander,0.0,False,0.142641,0.932219
2,3351,orange,0.061882,0.947487,0,idle_wander,0.0,False,0.061785,0.947465
2,3352,orange,0.077465,0.957683,8,hide,0.0,False,0.077368,0.957662
2,3353,orange,0.142641,0.932219,0,idle_wander,0.0,False,0.142572,0.932212
2,3354,orange,0.061785,0.947465,0,idle_wander,0.0,False,0.066961,0.976837
2,3355,orange,0.077368,0.957662,8,hide,0.5,False,0.077522,0.957644
2,3356,orange,0.142572,0.932212,14,stare_at_window,0.0,False,0.142755,0.932191
2,3357,orange,0.066961,0.976837,8,hide,0.5,False,0.045955,0.92839
2,3358,orange,0.077522,0.957644,1,approach_player,-0.1,False,0.077345,0.957619
2,3359,orange,0.142755,0.932191,12,accept_petting,0.0,False,0.142599,0.932187
2,3360,orange,0.045955,0.92839,0,idle_wander,0.0,False,0.061665,0.947407
2,3361,orange,0.077345,0.957619,0,idle_wander,0.0,False,0.077258,0.9576
2,3362,orange,0.142599,0.932187,0,idle_wander,0.0,False,0.14254,0.93218
2,3363,orange,0.061665,0.947407,0,idle_wander,0.0,False,0.061606,0.947389
2,3364,orange,0.077258,0.9576,0,idle_wander,0.0,False,0.0772,0.957582
2,3365,orange,0.14254,0.93218,1,approach_player,-0.1,False,0.14251,0.932173
2,3366,orange,0.061606,0.947389,0,idle_wander,0.0,False,0.061645,0.947376
2,3367,orange,0.0772,0.957582,0,idle_wander,0.0,False,0.077239,0.957566
2,3368,orange,0.14251,0.932173,12,accept_petting,0.0,False,0.142578,0.932161
2,3369,orange,0.061645,0.947376,0,idle_wander,0.0,False,0.061535,0.947358
2,3370,orange,0.077239,0.957566,1,approach_player,-0.1,False,0.07713,0.957549
2,3371,orange,0.142578,0.932161,1,approach_player,-0.1,False,0.142497,0.932157
2,3372,orange,0.061535,0.947358,0,idle_wander,0.0,False,0.066565,0.976737
2,3373,orange,0.07713,0.957549,0,idle_wander,0.0,False,0.077138,0.957536
2,3374,orange,0.142497,0.932157,1,approach_player,-0.1,False,0.142534,0.932149
2,3375,orange,0.066565,0.976737,9,hiss_warning,-0.1,False,0.061365,0.94733
2,3376,orange,0.077138,0.957536,1,approach_player,-0.1,False,0.076962,0.95752
2,3377,orange,0.142534,0.932149,2,ask_for_attention,0.0,False,0.142386,0.932151
2,3378,orange,0.061365,0.94733,0,idle_wander,0.0,False,0.061312,0.947319
2,3379,orange,0.076962,0.95752,8,hide,0.0,False,0.076902,0.957508
2,3380,orange,0.142386,0.932151,2,ask_for_attention,0.0,False,0.142362,0.932147
2,3381,orange,0.061312,0.947319,0,idle_wander,0.0,False,0.061308,0.947309
2,3382,orange,0.076902,0.957508,0,idle_wander,0.0,False,0.076906,0.957496
2,3383,orange,0.142362,0.932147,1,approach_player,-0.1,False,0.142387,0.93214
2,3384,orange,0.061308,0.947309,0,idle_wander,0.0,False,0.06126,0.947299
2,3385,orange,0.076906,0.957496,1,approach_player,-0.1,False,0.076858,0.957486
2,3386,orange,0.142387,0.93214,1,approach_player,-0.1,False,0.142368,0.932137
2,3387,orange,0.06126,0.947299,0,idle_wander,0.0,False,0.009917,0.996467
2,3388,orange,0.076858,0.957486,8,hide,0.0,False,0.076809,0.957477
